OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
38419,PORT CLINTON OH,1445,WM Supercenter,Retail,2826 EAST HARBOR RD,PORT CLINTON,OTTAWA,OH,43452-2611,Open,d4f364d1-9d7f-401d-b439-545e049decef,-9224285.556,5089357.7695
38420,RICE LAKE WI,1446,WM Supercenter,Retail,2501 WEST AVE,RICE LAKE,BARRON,WI,54868-6000,Open,d1bf64d7-ac14-4038-ab41-1b19bbff17c4,-10214937.5194,5696759.4446
38421,SUPERIOR WI,1447,WM Supercenter,Retail,3705 TOWER AVE,SUPERIOR,DOUGLAS,WI,54880-5338,Open,c269a0bb-3588-448d-83b5-21de78ece559,-10253295.3216,5892356.0006
38422,ASHLAND OH,1448,WM Supercenter,Retail,1996 E MAIN ST,ASHLAND,ASHLAND,OH,44805-8944,Open,586e7ed0-c352-426f-89f8-38a2702a6120,-9158397.2191,4992046.5193
38423,MANITOWOC WI,1449,WM Supercenter,Retail,4115 CALUMET AVE,MANITOWOC,MANITOWOC,WI,54220-5400,Open,7321d4ce-ce34-4244-a59a-c07bb78a311f,-9762349.8732,5477232.1292
38424,RIPLEY WV,1450,WM Supercenter,Retail,200 ACADEMY DR,RIPLEY,JACKSON,WV,25271-1157,Open,6814559f-054b-4949-90e5-aae6a6b9f845,-9096954.3149,4697208.9484
38425,BEARDSTOWN IL,1451,WM Supercenter,Retail,100 LINCOLN AVE,BEARDSTOWN,CASS,IL,62618-9301,Open,04440be6-6783-4fea-af93-e635c81024e6,-10062664.5898,4865481.3438
38426,CHARLOTTE (S) NC EF,1452,WM Supercenter,Retail,3209 PINEVILLE MATTHEWS RD,CHARLOTTE,MECKLENBURG,NC,28226-9301,Open,65124731-89d3-4b07-bcbc-0eccbd854bb2,-8992625.9108,4177031.8338
38427,GREEN BAY WI,1453,WM Supercenter,Retail,2440 W MASON ST,GREEN BAY,BROWN,WI,54303-4711,Open,edce115f-aa34-44a8-b6a4-00b8add0aa4f,-9806223.1109,5547334.3705
38428,QUINCY IL,1454,WM Supercenter,Retail,5211 BROADWAY ST,QUINCY,ADAMS,IL,62305-9122,Open,4c084ae0-6a34-40f3-a330-1adc8acddddd,-10167070.1384,4856961.0858
38429,FT WORTH TX,1455,WM Supercenter,Retail,8401 ANDERSON BLVD,FORT WORTH,TARRANT,TX,76120-3857,Open,247c7272-fa6b-4ae2-ab24-49d1bcd8b230,-10816838.7779,3864104.4404
38430,EVANSTON WY,1456,WM Supercenter,Retail,125 N 2ND ST,EVANSTON,UINTA,WY,82930-3672,Open,5f6bb066-0fa0-456c-91f1-2e4fad1ce5fe,-12351327.642,5051644.1332
38431,RIVERTON WY,1457,WM Supercenter,Retail,1733 N FEDERAL BLVD,RIVERTON,FREMONT,WY,82501-5201,Open,8097f26f-08eb-4529-ab7f-5ef3cd5ad66a,-12064619.2841,5318499.6808
38432,"FT. OGLETHORPE, GA",1458,WM Supercenter,Retail,3040 BATTLEFIELD PKWY,FORT OGLETHORPE,CATOOSA,GA,30742-4004,Open,fdd8cf2d-2428-4a5a-a000-7a5bc76f1150,-9486223.7687,4155256.5862
38433,INDIANAPOLIS(S) IN,1459,WM Supercenter,Retail,7245 US 31 S,INDIANAPOLIS,MARION,IN,46227-8538,Open,235f20cf-9186-4b49-97b1-0de9d4c66543,-9589291.0343,4816706.8961
38434,HASTINGS NE,1460,WM Supercenter,Retail,3803 OSBORNE DR W,HASTINGS,ADAMS,NE,68901-9139,Open,f368de40-2781-47cb-b0ef-e374d133a59e,-10952258.4931,4957081.1848
38435,ROCK SPRINGS WY,1461,WM Supercenter,Retail,201 GATEWAY BLVD,ROCK SPRINGS,SWEETWATER,WY,82901-5782,Open,8d3f4279-b798-456b-9622-e3381a26aa3b,-12161794.5204,5098358.3994
38436,GREENVILLE AL,1462,WM Supercenter,Retail,501 WILLOW LN,GREENVILLE,BUTLER,AL,36037-8021,Open,2873685b-faad-4a8c-af69-e7f72f54ec00,-9645524.743,3743572.2533
38437,XENIA OH,1463,WM Supercenter,Retail,70 HOSPITALITY DR,XENIA,GREENE,OH,45385-2779,Open,1b0a4281-66d0-4d30-aa31-72522dd12c9b,-9347454.116,4820912.6203
38438,CHARLOTTE (SW) NC,1464,WM Supercenter,Retail,8180 S TRYON ST,CHARLOTTE,MECKLENBURG,NC,28273-3325,Open,582e5c4d-e8d2-43c3-90ba-dd2f6ebace55,-9009534.2282,4183814.7171
38439,DANVILLE VA,1465,WM Supercenter,Retail,515 MOUNT CROSS RD,DANVILLE,DANVILLE CITY,VA,24540-4065,Open,ed41fd04-da24-4583-81ff-4d31d6e95437,-8842165.1512,4383056.8466
38440,"LA FOLLETTE, TN",1466,WM Supercenter,Retail,2824 APPALACHIAN HWY,JACKSBORO,CAMPBELL,TN,37757-2829,Open,14f0ed28-4164-4b2f-a59d-1fa0cf9cbd7e,-9370729.6857,4346977.5379
38441,JAMESTOWN TN,1467,WM Supercenter,Retail,539 E CENTRAL AVE,JAMESTOWN,FENTRESS,TN,38556-4105,Open,4d29b05f-7813-4433-b78a-cb31912746b3,-9453483.148,4359407.7145
38442,BATESVILLE MS,1468,WM Supercenter,Retail,205 HOUSE CARLSON DR,BATESVILLE,PANOLA,MS,38606-7643,Open,210dde55-9db6-4ab6-8e99-efc0addd56ce,-10009447.9733,4070190.1923
38443,CHATTANOOGA (CENTRAL) TN,1469,WM Supercenter,Retail,2020 GUNBARREL RD STE 250,CHATTANOOGA,HAMILTON,TN,37421-2663,Open,26cb8adb-04a9-4aa2-86f9-eeccc7b6ca5c,-9479204.0729,4167971.5509
38444,WILLMAR MN,1470,WM Supercenter,Retail,700 19TH AVE SE,WILLMAR,KANDIYOHI,MN,56201-5499,Open,604fe190-da6b-4fff-ae0a-5a0c0d260091,-10579276.8619,5637403.2628
38445,NEW LONDON WI,1471,Wal-Mart,Retail,1717 N SHAWANO ST,NEW LONDON,WAUPACA,WI,54961-9365,Open,d47867df-f6d8-4ae4-9bec-605539652264,-9878934.7759,5529362.1526
38446,HASTINGS MN,1472,WM Supercenter,Retail,1752 N FRONTAGE RD,HASTINGS,DAKOTA,MN,55033-3490,Open,401886f2-dd92-4649-85ad-1eea5a17191f,-10340676.8917,5580856.5331
38447,MANKATO MN,1473,WM Supercenter,Retail,1881 E MADISON AVE,MANKATO,BLUE EARTH,MN,56001-6200,Open,0ce0cccb-bfac-4bb9-aff4-a15a0fbe75a6,-10458550.8742,5490855.6502
38448,YUMA AZ,1474,WM Supercenter,Retail,2900 S PACIFIC AVE,YUMA,YUMA,AZ,85365-3500,Open,f647c9ef-f052-4bfb-ad51-b0bcaafdcee6,-12757388.3052,3852171.6767
38449,WASHINGTON IA,1475,WM Supercenter,Retail,2485 HIGHWAY 92,WASHINGTON,WASHINGTON,IA,52353-9337,Open,be086483-f2e0-4a56-ae67-792f1c1bc061,-10203791.878,5056017.5932
38450,CLARKSVILLE IN,1476,WM Supercenter,Retail,1351 VETERANS PKWY,CLARKSVILLE,CLARK,IN,47129-7747,Open,7881b854-a35c-49b4-8a2e-85e871cd00fa,-9546654.1109,4626434.3036
38451,SUMMERSVILLE WV,1477,WM Supercenter,Retail,200 WAL ST,SUMMERSVILLE,NICHOLAS,WV,26651-2100,Open,41696ab3-5c78-4d83-865f-6eac920224c0,-8998568.8131,4622549.7893
38452,"SOUTH POINT, OH",1478,WM Supercenter,Retail,354 PRIVATE DRIVE 288,SOUTH POINT,LAWRENCE,OH,45680-7900,Open,c390a685-a43f-4e94-9ac8-f1b3746a3c40,-9186588.9915,4637632.6634
38453,VALPARAISO IN,1479,WM Supercenter,Retail,2400 MORTHLAND DR,VALPARAISO,PORTER,IN,46383-8329,Open,887afcfe-49ae-4505-bfff-496380a24c06,-9688557.5186,5079664.764
38454,WINCHESTER IN,1480,WM Supercenter,Retail,950 E GREENVILLE PIKE,WINCHESTER,RANDOLPH,IN,47394-8448,Open,a4a7f036-2d58-42f1-8c3f-679df84df5fd,-9458278.7916,4889669.1431
38455,"HOMEWOOD, AL",1481,WM Supercenter,Retail,209 LAKESHORE PKWY,HOMEWOOD,JEFFERSON,AL,35209-7105,Open,19de071d-1261-40ad-ab58-24351515d1b8,-9664870.2894,3954795.2909
38456,TAMPA (W)FL,1482,Wal-Mart,Retail,7011 W WATERS AVE,TAMPA,HILLSBOROUGH,FL,33634-2203,Open,245954d6-c4c3-4b76-87ae-7b3b347fea0f,-9190418.2707,3252362.1567
38457,YANKTON SD,1483,WM Supercenter,Retail,3001 BROADWAY AVE,YANKTON,YANKTON,SD,57078-4890,Open,305f6452-6bdc-47a0-856d-c5c81e007270,-10842639.5189,5297877.9083
38458,GILLETTE WY,1485,WM Supercenter,Retail,2300 S DOUGLAS HWY,GILLETTE,CAMPBELL,WY,82718-5420,Open,223c62d5-5dca-4d85-a864-1e2bd170453c,-11743984.3076,5507815.6687
38459,FARMVILLE VA,1486,WM Supercenter,Retail,1800 PEERY DR,FARMVILLE,PRINCE EDWARD,VA,23901-2377,Open,dfdff0cd-ad69-46ef-8dd5-cf602d33e9da,-8727681.5152,4478050.96
38460,MICHIGAN CITY IN,1487,WM Supercenter,Retail,5780 FRANKLIN ST,MICHIGAN CITY,LA PORTE,IN,46360-7844,Open,d4070938-a997-4deb-8392-100fc8eada5b,-9672322.684,5111245.0288
38461,DOUGLASVILLE (SW) GA,1488,WM Supercenter,Retail,7001 CONCOURSE PKWY,DOUGLASVILLE,DOUGLAS,GA,30134-4549,Open,7193a98b-a294-4182-a285-3f29931d2011,-9435049.5309,3992946.9815
38462,VERNON HILLS IL,1489,Wal-Mart,Retail,555 E TOWNLINE RD,VERNON HILLS,LAKE,IL,60061-1552,Open,4697db39-ca3e-4a1a-bdde-19699ceb3401,-9790442.7938,5196793.2591
38463,ROCKFORD IL,1490,WM Supercenter,Retail,7219 WALTON ST,ROCKFORD,WINNEBAGO,IL,61108-2607,Open,20ce5ef7-fed8-4dd5-aaa6-a0765bb4d8ba,-9904472.6916,5200933.5824
38464,INDIANOLA IA,1491,WM Supercenter,Retail,1500 N JEFFERSON WAY,INDIANOLA,WARREN,IA,50125-1465,Open,05140a96-a0e2-4cd3-b292-d69d5a19a342,-10414580.8998,5067579.8192
38465,AURORA CO,1492,WM Supercenter,Retail,14000 E EXPOSITION AVE,AURORA,ARAPAHOE,CO,80012-2538,Open,63276a65-437c-4f0f-913e-1f5829371871,-11669203.8812,4822726.4054
38466,MONROEVILLE AL,1493,WM Supercenter,Retail,3371 S ALABAMA AVE,MONROEVILLE,MONROE,AL,36460-5643,Open,e9cc870e-55bb-4dab-be40-e99690f74225,-9721340.3294,3695324.7145
38467,CORPUS CHRISTI TX,1494,WM Supercenter,Retail,4109 S STAPLES ST,CORPUS CHRISTI,NUECES,TX,78411-5500,Open,008513f4-bbbb-42c4-99fb-1c324a71e1a9,-10840627.6417,3214705.9086
38468,"HUBER HEIGHTS, OH",1495,WM Supercenter,Retail,7680 BRANDT PIKE,HUBER HEIGHTS,MONTGOMERY,OH,45424-2340,Open,c5f5116b-eff8-4913-937c-3f44a8392bb3,-9361769.0233,4846103.6285
38469,WATERLOO IA,1496,WM Supercenter,Retail,1334 FLAMMANG DR,WATERLOO,BLACK HAWK,IA,50702-4366,Open,c32bb807-437d-4b08-b4b8-7067ef76f746,-10278198.4936,5229908.0796
38470,RICHTON PARK IL,1497,WM Supercenter,Retail,22401 CENTRAL AVE,RICHTON PARK,COOK,IL,60471-2062,Open,8e7eae01-f033-4f24-9fd2-a4d688ff55fc,-9768329.3996,5083441.2708
38471,GREENSBORO NC,1498,WM Supercenter,Retail,3738 BATTLEGROUND AVE,GREENSBORO,GUILFORD,NC,27410-2344,Open,af5830d4-db41-4727-b544-3744cd992e90,-8889463.9122,4319275.6761
38472,LEWISBURG WV,1499,WM Supercenter,Retail,1976 JEFFERSON ST N,LEWISBURG,GREENBRIER,WV,24901-2209,Open,a5c80e21-ffb8-4246-8ecd-82c3e4f60ad6,-8953346.1605,4552888.4091
38473,WATERTOWN SD,1500,WM Supercenter,Retail,1201 29TH ST SE,WATERTOWN,CODINGTON,SD,57201-9179,Open,d322b374-2d2d-4764-b364-9176af52e790,-10805763.713,5603723.2178
38474,TAMPA (N) FL,1501,Wal-Mart,Retail,14941 N DALE MABRY HWY,TAMPA,HILLSBOROUGH,FL,33618-1801,Open,4eb5d528-323f-4cd2-94b7-fb3cca55ec46,-9184155.3248,3259798.9264
38475,ROANOKE RAPIDS NC,1502,WM Supercenter,Retail,251 PREMIER BLVD,ROANOKE RAPIDS,HALIFAX,NC,27870-5076,Open,f824c581-a329-4f06-9152-3b41e69ae652,-8642201.1706,4359720.5278
38476,CENTERVILLE/DAY(SE) OH,1503,WM Supercenter,Retail,6244 WILMINGTON PIKE,DAYTON,GREENE,OH,45459-7024,Open,ec834ae1-4355-4c05-9295-6b297270097c,-9362778.2458,4814863.2646
38477,DAYTON/MIAMISBURG OH,1504,WM Supercenter,Retail,8800 KINGSRIDGE DR,DAYTON,MONTGOMERY,OH,45458-1616,Open,d2a60c5f-9321-46dc-9f23-7b4c8e676ec5,-9374395.8818,4812453.3641
38478,PIKEVILLE KY,1505,WM Supercenter,Retail,254 CASSIDY BLVD,PIKEVILLE,PIKE,KY,41501-1426,Open,20fd4164-e980-4283-b474-0633ecf812b7,-9188351.6243,4510028.3796
38479,MANCHESTER IA,1506,WM Supercenter,Retail,1220 W MAIN ST,MANCHESTER,DELAWARE,IA,52057-2305,Open,1d1be59a-5dee-4a8c-aa7d-ed45b5fb8648,-10183278.2562,5233498.9704
38480,"WICHITA (NE), KS",1507,WM Supercenter,Retail,3030 N ROCK RD,WICHITA,SEDGWICK,KS,67226-1309,Open,d00eb6a3-5967-432b-b02e-511e370f6812,-10824919.4597,4542603.9848
38481,SHERIDAN WY,1508,WM Supercenter,Retail,1695 COFFEEN AVE,SHERIDAN,SHERIDAN,WY,82801-5761,Open,24545422-e7f9-4445-a4b6-3dfdafc300f8,-11904483.8589,5586854.8969
38482,MAQUOKETA IA,1509,WM Supercenter,Retail,103 E CARLISLE,MAQUOKETA,JACKSON,IA,52060-2004,Open,9bab90e0-4747-4e28-940a-54387c8a86e4,-10092539.6242,5168295.4008
38483,FLORENCE KY,1510,WM Supercenter,Retail,7625 DOERING DR,FLORENCE,BOONE,KY,41042-4211,Open,0f428ae8-ff09-4a2f-918a-4931cfe4846e,-9423275.8249,4723292.6221
38484,MIRAMAR FL,1511,WM Supercenter,Retail,1800 SOUTH UNIVERSITY DRIVE,MIRAMAR,BROWARD,FL,33025-2231,Open,c2cd65ad-1702-4ded-9ac8-12277e913948,-8933436.3356,2998276.7798
38485,CHANDLER AZ,1512,WM Supercenter,Retail,800 W WARNER RD,CHANDLER,MARICOPA,AZ,85225-2939,Open,19e307df-030a-4e93-a0fe-34e018e79482,-12451603.6827,3940209.8575
38486,PALM HARBOR FL,1513,WM Supercenter,Retail,35404 US HIGHWAY 19 N,PALM HARBOR,PINELLAS,FL,34684-1738,Open,04f75362-2bee-4286-bfbd-836f2c926c3e,-9210669.7351,3260984.2921
38487,ARNOLD MO,1514,WM Supercenter,Retail,2201 MICHIGAN AVE,ARNOLD,JEFFERSON,MO,63010-2151,Open,c7b5b8f5-6dfe-4189-86f8-c2fa2d350451,-10060809.1165,4641306.0126
38488,"GERMANTOWN, WI",1515,WM Supercenter,Retail,W190N9855 APPLETON AVE,GERMANTOWN,WAUKESHA,WI,53022-4504,Open,2133f844-c740-408a-9118-49dd4f56a83b,-9812415.5915,5341885.3139
38489,BORGER TX,1516,WM Supercenter,Retail,1501 ROOSEVELT,BORGER,HUTCHINSON,TX,79007-4408,Open,0b7b1fb4-011d-4e1a-887d-b193e78b9aa6,-11289100.8082,4253228.9066
38490,POMPANO BEACH FL,1517,WM Supercenter,Retail,5001 N FEDERAL HIGHWAY,POMPANO BEACH,BROWARD,FL,33064-7056,Open,f35073c8-04be-4874-98eb-6c925cecc300,-8916244.3761,3035442.806
38491,INDIANAPOLIS IN,1518,WM Supercenter,Retail,3221 W 86TH ST,INDIANAPOLIS,MARION,IN,46268-3606,Open,f71c07db-bcc3-4e15-8397-470937ba4562,-9597572.9818,4852755.2148
38492,"JACKSON, OH",1519,WM Supercenter,Retail,100 WALMART DR,JACKSON,JACKSON,OH,45640-8692,Open,a5493823-c116-4159-b5d7-5b7f24029cb5,-9197410.8045,4726211.337
38493,ABERDEEN SD,1520,WM Supercenter,Retail,3820 7TH AVE SE,ABERDEEN,BROWN,SD,57401-6638,Open,2c00bcfc-bc69-41d1-a4ad-833532ebec21,-10957904.6177,5693613.9762
38494,"CINCINNATI, OH",1521,WM Supercenter,Retail,8451 COLERAIN AVE,CINCINNATI,HAMILTON,OH,45239-3926,Open,e45a08d4-4ac9-4bc3-affa-188c4e193ed3,-9416693.9487,4753899.4476
38495,ELKINS WV,1522,WM Supercenter,Retail,40 JETT LN,ELKINS,RANDOLPH,WV,26241-5544,Open,ec1b2dd2-f907-4238-8fcf-9e8d561bdb6a,-8888151.6781,4706323.4135
38496,"GLEN ALLEN, VA",1523,WM Supercenter,Retail,11400 W BROAD ST RD,GLEN ALLEN,HENRICO,VA,23060-5821,Open,3c4bb320-41c9-4230-bd62-9bad6455e945,-8639300.63,4530387.9475
38497,"CHESTER, VA",1524,WM Supercenter,Retail,12000 IRON BRIDGE RD,CHESTER,CHESTERFIELD,VA,23831-1459,Open,f0ad318f-f815-419c-8b8c-9e0cb0d94369,-8625351.0733,4488043.4387
38498,MECHANICSVILLE VA,1525,WM Supercenter,Retail,7430 BELL CREEK RD,MECHANICSVILLE,HANOVER,VA,23111-3550,Open,b535b4cf-3afa-4bad-963b-e53d567cf339,-8611169.7494,4525024.5169
38499,STORM LAKE IA,1526,WM Supercenter,Retail,1831 LAKE AVE,STORM LAKE,BUENA VISTA,IA,50588-7606,Open,36e6aaed-22f0-491b-918e-075f59c3ddc7,-10597290.8046,5260972.953
38500,ELIZABETH CITY NC,1527,WM Supercenter,Retail,101 TANGLEWOOD PKWY N,ELIZABETH CITY,PASQUOTANK,NC,27909-7788,Open,949396a9-88fc-4e3a-84ca-c83cae50b806,-8493498.1458,4341455.3648
38501,CEDAR RAPIDS IA,1528,WM Supercenter,Retail,2645 BLAIRS FERRY RD NE,CEDAR RAPIDS,LINN,IA,52402-1802,Open,44b0cbd9-00f3-4d47-9e5b-0b603cd5badb,-10206008.917,5165763.0044
38502,YORK PA,1529,WM Supercenter,Retail,2801 E MARKET ST BLDG B,YORK,YORK,PA,17402-2406,Open,73900e70-e371-4825-b8ed-002741debda3,-8535029.3327,4862698.4562
38503,CLEVELAND MS,1530,WM Supercenter,Retail,710 N DAVIS AVE,CLEVELAND,BOLIVAR,MS,38732-2102,Open,8d547690-0cc4-4aee-8b3d-f40d4a408cf4,-10098027.8977,3996249.9415
